run_id,gate_id,model_id,base_commit,classification,universe_id,year,raw_signal_count,raw_signal_count_basis,accepted_entry_count,accepted_entry_count_basis,trade_metric_count_basis,trade_count,closed_trade_count,open_trade_count,win_rate,average_win,average_loss,payoff_ratio,expectancy_per_trade,profit_factor,max_consecutive_losses,average_holding_sessions,median_holding_sessions,sum_net_returns,total_return,cagr,maximum_drawdown,calmar_ratio,market_exposure,maximum_concurrent_positions,mean_cash_utilization,minimum_cash
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2015,951,signal_session_year,55,entry_session_year,exit_session_year,55,55,0,0.4727272727272727,0.1464165993594123,-0.09452009656857031,1.5490525790268665,0.0193772505973851,1.3888057605068458,6,44.36363636363637,60.0,1.0657487828561805,-0.006011209141295604,-0.006015190854106178,-0.17787902206202932,-0.033816190264462906,1.0,10,0.9281337266772053,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2016,986,signal_session_year,62,entry_session_year,exit_session_year,62,62,0,0.3225806451612903,0.08728368883045468,-0.0942248972462921,0.926333605886627,-0.03567374044734153,0.4411112408983938,11,38.145161290322584,42.5,-2.2117719077351747,-0.20269457383497325,-0.2023206959742324,-0.2614662869312774,-0.7737926688323281,1.0,10,0.9086889479488494,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2017,825,signal_session_year,47,entry_session_year,exit_session_year,47,47,0,0.5319148936170213,0.11676562015772575,-0.06235620060922253,1.8725582863760308,0.03292136362851592,2.127907143609126,5,51.340425531914896,60.0,1.5473040905402482,0.13404416623788085,0.1345312065016364,-0.10304194175196013,1.3055965776098863,1.0,10,0.9638296225389549,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2018,844,signal_session_year,64,entry_session_year,exit_session_year,69,69,0,0.2753623188405797,0.12312530727904795,-0.0921113412040821,1.3367008412813275,-0.03284327857829265,0.5079463196869045,15,36.20289855072464,33.0,-2.266186221902193,-0.21987086925951338,-0.22053178620778313,-0.27156217513996384,-0.8120857998508831,1.0,10,0.9050267819797132,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2019,858,signal_session_year,52,entry_session_year,exit_session_year,47,47,0,0.5531914893617021,0.12054771786837137,-0.09005969303652334,1.3385312985630957,0.02644653427256736,1.6572292267924043,5,43.93617021276596,60.0,1.2429871108106658,0.15020495742528195,0.14943440653292006,-0.10449071278239597,1.4301214199210244,1.0,10,0.9368642158653819,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2020,646,signal_session_year,59,entry_session_year,exit_session_year,59,59,0,0.3728813559322034,0.15494343871850294,-0.100750497053808,1.537892548914692,-0.005406995579386968,0.914422596651979,22,36.74576271186441,39.0,-0.3190127391838311,0.0018433325226503428,0.0018395139218922996,-0.252867152097202,0.00727462585249187,0.9508196721311475,10,0.8539462693798622,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2021,788,signal_session_year,57,entry_session_year,exit_session_year,57,57,0,0.38596491228070173,0.14513754828575143,-0.09384549002638852,1.5465585852334516,-0.0016064226076678235,0.9721225392895984,7,44.526315789473685,53.0,-0.09156608863706595,-0.08250652903264866,-0.08255901728287163,-0.19500457923166503,-0.4233696337191738,1.0,10,0.9533787934843779,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2022,1031,signal_session_year,58,entry_session_year,exit_session_year,58,58,0,0.4482758620689655,0.16204110375141628,-0.09060596307822172,1.7884154447044875,0.02264961860402982,1.4530875488223962,8,43.206896551724135,56.5,1.3136778790337296,0.07470684574556552,0.07475829045896676,-0.15010188956775983,0.4980502955308831,1.0,10,0.9562263982689014,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2023,1062,signal_session_year,48,entry_session_year,exit_session_year,48,48,0,0.5,0.13774855368449127,-0.07683235415457605,1.7928456728966062,0.030458099764957603,1.7928456728966062,7,47.541666666666664,60.0,1.461988788717965,0.2206947904678067,0.22152601637243907,-0.10807502432333593,2.0497429240421314,1.0,10,0.9673021560517171,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2024,1052,signal_session_year,63,entry_session_year,exit_session_year,63,63,0,0.4444444444444444,0.16859400641207187,-0.10224401690853224,1.6489376250044685,0.018128437900625134,1.3191501000035746,15,37.61904761904762,45.0,1.1420915877393834,0.10739176092277658,0.10685093621062158,-0.24030364673056925,0.44464966580562915,1.0,10,0.9308588277505492,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2025,1155,signal_session_year,62,entry_session_year,exit_session_year,62,62,0,0.43548387096774194,0.18535547082332404,-0.09276947308798641,1.9980222443165676,0.028349454099197164,1.541331445615638,15,38.70967741935484,43.5,1.757666154150224,0.13078278862754522,0.13087513151809715,-0.19813789174518226,0.6605255075915049,1.0,10,0.9573423683538,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2026,531,signal_session_year,45,entry_session_year,exit_session_year,55,45,10,0.4888888888888889,0.2240061731463379,-0.10184129438028183,2.199561332261594,0.057461911966065614,2.1039282308589162,7,30.333333333333332,24.0,2.5857860384729525,0.38227133902767396,0.7753132633653241,-0.10822782446843349,7.163714757949862,1.0,10,0.9498035767587594,0.0
